Bitcoin,Ethereum
0,0.16
0,0.16
-0.1,0.16
0.24999999999999997,0.16
0.24999999999999997,-0.33999999999999997
0.41,-0.33999999999999997
0.41,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.33999999999999997
-0.09000000000000002,-0.84
-0.09000000000000002,-0.84
-0.09000000000000002,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.07666666666666663,-1.1108333333333333
0.4607575757575757,-1.1108333333333333
0.4607575757575757,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.6992992424242424,-1.1108333333333333
0.8356628787878787,-1.1108333333333333
0.8356628787878787,-1.1108333333333333
0.8356628787878787,-1.1108333333333333
0.8356628787878787,-0.6108333333333333
0.9956628787878787,-0.6108333333333333
0.9956628787878787,-0.6108333333333333
0.9956628787878787,-0.6108333333333333
0.9956628787878787,-0.6108333333333333
0.9956628787878787,-0.6108333333333333
0.9956628787878787,-0.6108333333333333
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
0.9956628787878787,-0.5441666666666667
1.0706628787878787,-0.5441666666666667
1.0706628787878787,-0.5441666666666667
1.0706628787878787,-0.5441666666666667
1.0706628787878787,-0.5441666666666667
1.0706628787878787,-0.5441666666666667
1.0706628787878787,-0.5441666666666667
1.0706628787878787,-0.4441666666666667
1.0706628787878787,-0.4441666666666667
1.0706628787878787,-0.4441666666666667
1.0706628787878787,-0.4441666666666667
